invoice_id,Branch,City,category, unit_price ,quantity,date,time,payment_method,rating,profit_margin, Revenue , Profit 
872,WALM091,Little Elm,Fashion accessories,$56.50 ,1,13/03/19,3:45:00 PM,Ewallet,9.6,0.33,$56.50 ,$18.65 
873,WALM005,Fort Worth,Electronic accessories,$21.43 ,10,28/01/19,11:51:00 AM,Cash,6.2,0.48,$214.30 ,$102.86 
874,WALM059,Pflugerville,Sports and travel,$89.06 ,6,18/01/19,5:26:00 PM,Cash,9.9,0.33,$534.36 ,$176.34 
875,WALM046,Temple,Home and lifestyle,$23.29 ,4,19/03/19,11:52:00 AM,Credit card,5.9,0.48,$93.16 ,$44.72 
876,WALM067,Haltom City,Home and lifestyle,$65.26 ,8,15/03/19,2:04:00 PM,Ewallet,6.3,0.33,$522.08 ,$172.29 
877,WALM046,Temple,Fashion accessories,$52.35 ,1,12/2/2019,5:49:00 PM,Cash,4,0.48,$52.35 ,$25.13 
878,WALM047,Flower Mound,Electronic accessories,$39.75 ,1,25/02/19,8:19:00 PM,Cash,6.1,0.48,$39.75 ,$19.08 
879,WALM067,Haltom City,Electronic accessories,$90.02 ,8,21/03/19,4:08:00 PM,Credit card,4.5,0.33,$720.16 ,$237.65 
880,WALM013,Irving,Electronic accessories,$12.10 ,8,19/01/19,10:17:00 AM,Ewallet,8.6,0.48,$96.80 ,$46.46 
881,WALM023,Midland,Food and beverages,$33.21 ,10,8/1/2019,2:25:00 PM,Ewallet,6,0.48,$332.10 ,$159.41 
882,WALM084,Schertz,Fashion accessories,$10.18 ,8,30/03/19,12:51:00 PM,Credit card,9.5,0.33,$81.44 ,$26.88 
883,WALM090,Brownwood,Sports and travel,$31.99 ,10,20/02/19,3:18:00 PM,Credit card,9.9,0.33,$319.90 ,$105.57 
884,WALM082,Weslaco,Home and lifestyle,$34.42 ,6,30/03/19,12:45:00 PM,Cash,7.5,0.33,$206.52 ,$68.15 
885,WALM003,San Antonio,Food and beverages,$83.34 ,2,19/03/19,1:37:00 PM,Cash,7.6,0.48,$166.68 ,$80.01 
886,WALM015,Grand Prairie,Sports and travel,$45.58 ,7,13/01/19,10:03:00 AM,Cash,5,0.48,$319.06 ,$153.15 
887,WALM027,Abilene,Food and beverages,$87.90 ,1,5/2/2019,7:42:00 PM,Ewallet,6.7,0.48,$87.90 ,$42.19 
888,WALM001,Houston,Electronic accessories,$73.47 ,10,23/03/19,1:14:00 PM,Ewallet,9.5,0.36,$734.70 ,$264.49 
889,WALM093,Angleton,Fashion accessories,$12.19 ,8,13/03/19,12:47:00 PM,Ewallet,6.8,0.33,$97.52 ,$32.18 
890,WALM025,Waco,Sports and travel,$76.92 ,10,17/03/19,7:53:00 PM,Ewallet,5.6,0.48,$769.20 ,$369.22 
891,WALM092,Lake Jackson,Health and beauty,$83.66 ,5,21/02/19,10:26:00 AM,Cash,7.2,0.33,$418.30 ,$138.04 
892,WALM059,Pflugerville,Electronic accessories,$57.91 ,8,7/2/2019,3:06:00 PM,Cash,8.1,0.33,$463.28 ,$152.88 
893,WALM015,Grand Prairie,Fashion accessories,$92.49 ,5,2/3/2019,4:35:00 PM,Credit card,8.6,0.48,$462.45 ,$221.98 
894,WALM063,Georgetown,Electronic accessories,$28.38 ,5,6/3/2019,8:57:00 PM,Cash,9.4,0.33,$141.90 ,$46.83 
895,WALM075,San Marcos,Electronic accessories,$50.45 ,6,6/2/2019,3:16:00 PM,Credit card,8.9,0.33,$302.70 ,$99.89 
896,WALM051,New Braunfels,Health and beauty,$99.16 ,8,28/01/19,5:47:00 PM,Credit card,4.2,0.48,$793.28 ,$380.77 
897,WALM060,DeSoto,Fashion accessories,$60.74 ,7,18/01/19,4:23:00 PM,Ewallet,5,0.33,$425.18 ,$140.31 
898,WALM039,Longview,Food and beverages,$47.27 ,6,5/2/2019,10:17:00 AM,Cash,8.8,0.48,$283.62 ,$136.14 
899,WALM008,Corpus Christi,Health and beauty,$85.60 ,7,2/3/2019,1:50:00 PM,Cash,5.3,0.48,$599.20 ,$287.62 
900,WALM083,Farmers Branch,Food and beverages,$35.04 ,9,9/2/2019,7:17:00 PM,Ewallet,4.6,0.33,$315.36 ,$104.07 
901,WALM039,Longview,Electronic accessories,$44.84 ,9,14/01/19,2:00:00 PM,Credit card,7.5,0.48,$403.56 ,$193.71 
902,WALM099,Weatherford,Home and lifestyle,$45.97 ,4,9/2/2019,12:02:00 PM,Ewallet,5.1,0.18,$183.88 ,$33.10 
903,WALM011,Lubbock,Health and beauty,$27.73 ,5,26/03/19,8:21:00 PM,Credit card,4.2,0.48,$138.65 ,$66.55 
904,WALM052,Mansfield,Food and beverages,$11.53 ,7,28/01/19,5:35:00 PM,Cash,8.1,0.57,$80.71 ,$46.00 
905,WALM012,Garland,Health and beauty,$58.32 ,2,14/02/19,12:42:00 PM,Ewallet,6,0.48,$116.64 ,$55.99 
906,WALM070,Hurst,Home and lifestyle,$78.38 ,4,24/03/19,5:56:00 PM,Cash,7.9,0.33,$313.52 ,$103.46 
907,WALM064,Bedford,Health and beauty,$84.61 ,10,9/2/2019,6:58:00 PM,Credit card,8.8,0.33,$846.10 ,$279.21 
908,WALM075,San Marcos,Health and beauty,$82.88 ,5,24/03/19,2:08:00 PM,Credit card,6.6,0.33,$414.40 ,$136.75 
909,WALM021,McAllen,Food and beverages,$79.54 ,2,27/03/19,4:30:00 PM,Ewallet,6.2,0.48,$159.08 ,$76.36 
910,WALM009,Plano,Home and lifestyle,$49.01 ,10,27/01/19,10:44:00 AM,Credit card,4.2,0.48,$490.10 ,$235.25 
911,WALM063,Georgetown,Food and beverages,$29.15 ,3,27/03/19,8:29:00 PM,Credit card,7.3,0.33,$87.45 ,$28.86 
912,WALM002,Dallas,Electronic accessories,$56.13 ,4,19/01/19,11:43:00 AM,Ewallet,8.6,0.36,$224.52 ,$80.83 
913,WALM063,Georgetown,Home and lifestyle,$93.12 ,8,7/2/2019,10:09:00 AM,Cash,6.8,0.33,$744.96 ,$245.84 
914,WALM034,College Station,Fashion accessories,$51.34 ,8,31/01/19,10:00:00 AM,Ewallet,7.6,0.48,$410.72 ,$197.15 
915,WALM005,Fort Worth,Food and beverages,$99.60 ,3,25/02/19,6:45:00 PM,Cash,5.8,0.48,$298.80 ,$143.42 
916,WALM028,Odessa,Electronic accessories,$35.49 ,6,2/2/2019,12:40:00 PM,Cash,4.1,0.48,$212.94 ,$102.21 
917,WALM001,Houston,Sports and travel,$42.85 ,1,14/03/19,3:36:00 PM,Credit card,9.3,0.36,$42.85 ,$15.43 
918,WALM027,Abilene,Fashion accessories,$94.67 ,4,11/3/2019,12:04:00 PM,Cash,6.8,0.48,$378.68 ,$181.77 
919,WALM057,Euless,Home and lifestyle,$68.97 ,3,22/02/19,11:26:00 AM,Ewallet,8.7,0.33,$206.91 ,$68.28 
920,WALM069,Rockwall,Electronic accessories,$26.26 ,3,2/3/2019,12:36:00 PM,Ewallet,6.3,0.33,$78.78 ,$26.00 
921,WALM092,Lake Jackson,Home and lifestyle,$35.79 ,9,10/3/2019,3:06:00 PM,Credit card,5.1,0.33,$322.11 ,$106.30 
922,WALM077,Coppell,Home and lifestyle,$16.37 ,6,8/2/2019,10:58:00 AM,Cash,7,0.33,$98.22 ,$32.41 
923,WALM058,Port Arthur,Home and lifestyle,$12.73 ,2,22/02/19,12:10:00 PM,Credit card,5.2,0.33,$25.46 ,$8.40 
924,WALM068,Burleson,Sports and travel,$83.14 ,7,10/1/2019,10:31:00 AM,Credit card,6.6,0.33,$581.98 ,$192.05 
925,WALM087,Waxahachie,Sports and travel,$35.22 ,6,14/03/19,1:49:00 PM,Ewallet,6.5,0.33,$211.32 ,$69.74 
926,WALM002,Dallas,Electronic accessories,$13.78 ,4,10/1/2019,11:10:00 AM,Ewallet,9,0.36,$55.12 ,$19.84 
927,WALM055,Waxahachie,Sports and travel,$88.31 ,1,15/02/19,5:38:00 PM,Credit card,5.2,0.33,$88.31 ,$29.14 
928,WALM071,Lufkin,Health and beauty,$39.62 ,9,13/01/19,5:54:00 PM,Credit card,6.8,0.33,$356.58 ,$117.67 
929,WALM054,Sherman,Electronic accessories,$88.25 ,9,15/02/19,8:51:00 PM,Credit card,7.6,0.33,$794.25 ,$262.10 
930,WALM024,Carrollton,Sports and travel,$25.31 ,2,2/3/2019,7:26:00 PM,Ewallet,7.2,0.48,$50.62 ,$24.30 
931,WALM062,Galveston,Home and lifestyle,$99.92 ,6,24/03/19,1:33:00 PM,Ewallet,7.1,0.33,$599.52 ,$197.84 
932,WALM043,Baytown,Fashion accessories,$83.35 ,2,2/2/2019,2:05:00 PM,Credit card,9.5,0.48,$166.70 ,$80.02 
933,WALM038,Sugar Land,Food and beverages,$74.44 ,10,27/02/19,11:40:00 AM,Ewallet,5.1,0.48,$744.40 ,$357.31 
934,WALM013,Irving,Health and beauty,$64.08 ,7,20/01/19,12:27:00 PM,Ewallet,7.6,0.48,$448.56 ,$215.31 
935,WALM006,El Paso,Home and lifestyle,$63.15 ,6,3/1/2019,8:24:00 PM,Ewallet,9.8,0.48,$378.90 ,$181.87 
936,WALM099,Weatherford,Home and lifestyle,$85.72 ,3,24/01/19,8:59:00 PM,Ewallet,5.1,0.18,$257.16 ,$46.29 
937,WALM081,Friendswood,Health and beauty,$78.89 ,7,5/1/2019,7:48:00 PM,Ewallet,7.5,0.33,$552.23 ,$182.24 
938,WALM049,North Richland Hills,Sports and travel,$89.48 ,5,30/03/19,10:18:00 AM,Cash,7.4,0.48,$447.40 ,$214.75 
939,WALM088,Cleburne,Health and beauty,$92.09 ,3,17/02/19,4:27:00 PM,Cash,4.2,0.33,$276.27 ,$91.17 
940,WALM067,Haltom City,Food and beverages,$57.29 ,6,21/03/19,5:04:00 PM,Ewallet,5.9,0.33,$343.74 ,$113.43 
941,WALM093,Angleton,Food and beverages,$66.52 ,4,2/3/2019,6:14:00 PM,Ewallet,6.9,0.33,$266.08 ,$87.81 
942,WALM095,Big Spring,Fashion accessories,$99.82 ,9,27/03/19,10:43:00 AM,Cash,6.6,0.33,$898.38 ,$296.47 
943,WALM082,Weslaco,Home and lifestyle,$45.68 ,10,19/01/19,7:30:00 PM,Cash,5.7,0.33,$456.80 ,$150.74 
944,WALM025,Waco,Health and beauty,$50.79 ,5,19/02/19,2:53:00 PM,Credit card,5.3,0.48,$253.95 ,$121.90 
945,WALM058,Port Arthur,Health and beauty,$10.08 ,7,28/03/19,8:14:00 PM,Cash,4.2,0.33,$70.56 ,$23.28 
946,WALM097,Alice,Electronic accessories,$93.88 ,7,5/1/2019,11:51:00 AM,Credit card,7.3,0.18,$657.16 ,$118.29 
947,WALM007,Arlington,Electronic accessories,$84.25 ,2,26/03/19,2:13:00 PM,Credit card,5.3,0.48,$168.50 ,$80.88 
948,WALM009,Plano,Fashion accessories,$53.78 ,1,3/2/2019,8:13:00 PM,Ewallet,4.7,0.48,$53.78 ,$25.81 
949,WALM044,Pharr,Home and lifestyle,$35.81 ,5,6/2/2019,6:44:00 PM,Ewallet,7.9,0.48,$179.05 ,$85.94 
950,WALM020,Killeen,Food and beverages,$26.43 ,8,24/02/19,2:26:00 PM,Ewallet,8.9,0.48,$211.44 ,$101.49 
951,WALM081,Friendswood,Health and beauty,$39.91 ,3,21/02/19,12:40:00 PM,Ewallet,9.3,0.33,$119.73 ,$39.51 
952,WALM039,Longview,Home and lifestyle,$21.90 ,3,9/1/2019,6:43:00 PM,Ewallet,4.7,0.48,$65.70 ,$31.54 
953,WALM005,Fort Worth,Food and beverages,$62.85 ,4,25/02/19,1:22:00 PM,Ewallet,8.7,0.48,$251.40 ,$120.67 
954,WALM066,Grapevine,Food and beverages,$21.04 ,4,13/01/19,1:58:00 PM,Cash,7.6,0.33,$84.16 ,$27.77 
955,WALM071,Lufkin,Home and lifestyle,$65.91 ,6,9/2/2019,11:45:00 AM,Cash,5.7,0.33,$395.46 ,$130.50 
956,WALM077,Coppell,Fashion accessories,$42.57 ,7,6/1/2019,11:51:00 AM,Cash,6.8,0.33,$297.99 ,$98.34 
957,WALM042,Bryan,Food and beverages,$50.49 ,9,10/1/2019,5:16:00 PM,Cash,5.4,0.48,$454.41 ,$218.12 
958,WALM086,Rosenberg,Electronic accessories,$46.02 ,6,7/2/2019,3:55:00 PM,Cash,7.1,0.33,$276.12 ,$91.12 
959,WALM093,Angleton,Home and lifestyle,$15.80 ,10,9/1/2019,12:07:00 PM,Cash,7.8,0.33,$158.00 ,$52.14 
960,WALM025,Waco,Food and beverages,$98.66 ,9,19/02/19,3:07:00 PM,Cash,8.4,0.48,$887.94 ,$426.21 
961,WALM013,Irving,Fashion accessories,$91.98 ,1,18/03/19,3:29:00 PM,Cash,9.8,0.48,$91.98 ,$44.15 
962,WALM022,Mesquite,Electronic accessories,$20.89 ,2,5/2/2019,6:45:00 PM,Cash,9.8,0.48,$41.78 ,$20.05 
963,WALM062,Galveston,Fashion accessories,$15.50 ,1,19/03/19,3:23:00 PM,Credit card,7.4,0.33,$15.50 ,$5.12 
964,WALM087,Waxahachie,Electronic accessories,$96.82 ,3,30/03/19,8:37:00 PM,Cash,6.7,0.33,$290.46 ,$95.85 
965,WALM091,Little Elm,Food and beverages,$33.33 ,2,26/01/19,2:41:00 PM,Credit card,6.4,0.33,$66.66 ,$22.00 
966,WALM031,Lewisville,Electronic accessories,$38.27 ,2,2/3/2019,6:18:00 PM,Credit card,5.8,0.48,$76.54 ,$36.74 
967,WALM055,Waxahachie,Home and lifestyle,$33.30 ,9,4/3/2019,3:27:00 PM,Ewallet,7.2,0.33,$299.70 ,$98.90 
968,WALM049,North Richland Hills,Home and lifestyle,$81.01 ,3,13/01/19,12:55:00 PM,Credit card,9.3,0.48,$243.03 ,$116.65 
969,WALM012,Garland,Health and beauty,$15.80 ,3,25/03/19,6:02:00 PM,Cash,9.5,0.48,$47.40 ,$22.75 
970,WALM026,Denton,Electronic accessories,$34.49 ,5,11/3/2019,7:44:00 PM,Credit card,9,0.48,$172.45 ,$82.78 
971,WALM096,Eagle Pass,Food and beverages,$84.63 ,10,1/1/2019,11:36:00 AM,Credit card,9,0.18,$846.30 ,$152.33 
972,WALM029,Round Rock,Home and lifestyle,$36.91 ,7,10/2/2019,1:51:00 PM,Ewallet,6.7,0.48,$258.37 ,$124.02 
973,WALM004,Austin,Electronic accessories,$87.08 ,7,26/01/19,3:17:00 PM,Cash,5.5,0.48,$609.56 ,$292.59 
974,WALM007,Arlington,Home and lifestyle,$80.08 ,3,11/2/2019,3:29:00 PM,Cash,5.4,0.48,$240.24 ,$115.32 
975,WALM028,Odessa,Fashion accessories,$86.13 ,2,7/2/2019,5:59:00 PM,Cash,8.2,0.48,$172.26 ,$82.68 
976,WALM058,Port Arthur,Fashion accessories,$49.92 ,2,6/3/2019,11:55:00 AM,Credit card,7,0.33,$99.84 ,$32.95 
977,WALM081,Friendswood,Food and beverages,$74.66 ,4,4/3/2019,10:39:00 AM,Cash,8.5,0.33,$298.64 ,$98.55 
978,WALM091,Little Elm,Food and beverages,$26.60 ,6,26/02/19,3:10:00 PM,Ewallet,4.9,0.33,$159.60 ,$52.67 
979,WALM093,Angleton,Electronic accessories,$25.45 ,1,10/3/2019,6:10:00 PM,Credit card,5.1,0.33,$25.45 ,$8.40 
980,WALM034,College Station,Food and beverages,$67.77 ,1,4/2/2019,8:43:00 PM,Credit card,6.5,0.48,$67.77 ,$32.53 
981,WALM072,Lancaster,Food and beverages,$59.59 ,4,19/01/19,12:46:00 PM,Cash,9.8,0.33,$238.36 ,$78.66 
982,WALM023,Midland,Health and beauty,$58.15 ,4,23/01/19,5:44:00 PM,Cash,8.4,0.48,$232.60 ,$111.65 
983,WALM020,Killeen,Sports and travel,$97.48 ,9,14/03/19,2:19:00 PM,Ewallet,7.4,0.48,$877.32 ,$421.11 
984,WALM065,Texas City,Health and beauty,$99.96 ,7,23/01/19,10:33:00 AM,Cash,6.1,0.33,$699.72 ,$230.91 
985,WALM083,Farmers Branch,Electronic accessories,$96.37 ,7,9/1/2019,11:40:00 AM,Cash,6,0.33,$674.59 ,$222.61 
986,WALM025,Waco,Fashion accessories,$63.71 ,5,7/2/2019,7:30:00 PM,Ewallet,8.5,0.48,$318.55 ,$152.90 
987,WALM074,Weslaco,Health and beauty,$14.76 ,2,18/02/19,2:42:00 PM,Cash,4.3,0.33,$29.52 ,$9.74 
988,WALM036,Allen,Health and beauty,$62.00 ,8,3/1/2019,7:08:00 PM,Credit card,6.2,0.48,$496.00 ,$238.08 
989,WALM015,Grand Prairie,Electronic accessories,$82.34 ,10,29/03/19,7:12:00 PM,Ewallet,4.3,0.48,$823.40 ,$395.23 
990,WALM095,Big Spring,Health and beauty,$75.37 ,8,28/01/19,3:46:00 PM,Credit card,8.4,0.33,$602.96 ,$198.98 
991,WALM057,Euless,Food and beverages,$56.56 ,5,22/03/19,7:06:00 PM,Credit card,4.5,0.33,$282.80 ,$93.32 
992,WALM001,Houston,Sports and travel,$76.60 ,10,24/01/19,6:10:00 PM,Ewallet,6,0.36,$766.00 ,$275.76 
993,WALM087,Waxahachie,Electronic accessories,$58.03 ,2,10/3/2019,8:46:00 PM,Ewallet,8.8,0.33,$116.06 ,$38.30 
994,WALM042,Bryan,Fashion accessories,$17.49 ,10,22/02/19,6:35:00 PM,Ewallet,6.6,0.48,$174.90 ,$83.95 
995,WALM047,Flower Mound,Electronic accessories,$60.95 ,1,18/02/19,11:40:00 AM,Ewallet,5.9,0.48,$60.95 ,$29.26 
996,WALM012,Garland,Health and beauty,$40.35 ,1,29/01/19,1:46:00 PM,Ewallet,6.2,0.48,$40.35 ,$19.37 
997,WALM005,Fort Worth,Home and lifestyle,$97.38 ,10,2/3/2019,5:16:00 PM,Ewallet,4.4,0.48,$973.80 ,$467.42 
998,WALM041,Mission,Food and beverages,$31.84 ,1,9/2/2019,1:22:00 PM,Ewallet,7.7,0.48,$31.84 ,$15.28 
999,WALM095,Big Spring,Home and lifestyle,$65.82 ,1,22/02/19,3:33:00 PM,Cash,4.1,0.33,$65.82 ,$21.72 
1000,WALM025,Waco,Fashion accessories,$88.34 ,7,18/02/19,1:28:00 PM,Cash,6.6,0.48,$618.38 ,$296.82 
1001,WALM012,Garland,Home and lifestyle,$55.00 ,2,9/10/2022,3:46:00 PM,Ewallet,6,0.48,$110.00 ,$52.80 
1002,WALM013,Irving,Fashion accessories,$53.00 ,2,6/4/2020,10:09:00 AM,Ewallet,8,0.48,$106.00 ,$50.88 
1003,WALM090,Brownwood,Home and lifestyle,$66.00 ,2,4/8/2020,1:23:00 PM,Ewallet,7,0.33,$132.00 ,$43.56 
1004,WALM031,Lewisville,Fashion accessories,$36.00 ,1,18/10/22,7:24:00 PM,Ewallet,7,0.48,$36.00 ,$17.28 
1005,WALM003,San Antonio,Home and lifestyle,$50.00 ,3,30/10/23,7:04:00 PM,Ewallet,7,0.36,$150.00 ,$54.00 
1006,WALM068,Burleson,Fashion accessories,$75.00 ,1,17/06/21,8:53:00 AM,Ewallet,9,0.33,$75.00 ,$24.75 
1007,WALM005,Fort Worth,Home and lifestyle,$39.00 ,3,11/1/2022,8:42:00 AM,Ewallet,5,0.48,$117.00 ,$56.16 
1008,WALM052,Mansfield,Fashion accessories,$56.00 ,2,27/04/22,8:48:00 PM,Ewallet,6,0.57,$112.00 ,$63.84 
1009,WALM006,El Paso,Home and lifestyle,$33.00 ,2,18/07/20,9:42:00 PM,Ewallet,5,0.48,$66.00 ,$31.68 
1010,WALM038,Sugar Land,Fashion accessories,$32.00 ,3,22/05/22,12:43:00 PM,Ewallet,4,0.48,$96.00 ,$46.08 
1011,WALM010,Laredo,Home and lifestyle,$30.00 ,3,10/3/2021,6:19:00 PM,Ewallet,7,0.48,$90.00 ,$43.20 
1012,WALM018,Frisco,Fashion accessories,$31.00 ,3,24/12/20,9:52:00 AM,Ewallet,6,0.48,$93.00 ,$44.64 
1013,WALM061,Cedar Park,Home and lifestyle,$71.00 ,3,18/03/22,9:50:00 PM,Ewallet,5,0.33,$213.00 ,$70.29 
1014,WALM053,Conroe,Fashion accessories,$22.00 ,1,15/12/20,7:27:00 AM,Ewallet,4,0.57,$22.00 ,$12.54 
1015,WALM081,Friendswood,Home and lifestyle,$30.00 ,3,8/8/2021,7:23:00 PM,Ewallet,5,0.33,$90.00 ,$29.70 
1016,WALM064,Bedford,Fashion accessories,$45.00 ,3,6/8/2022,12:33:00 PM,Ewallet,8,0.33,$135.00 ,$44.55 
1017,WALM001,Houston,Home and lifestyle,$41.00 ,2,22/02/20,4:18:00 PM,Ewallet,6,0.36,$82.00 ,$29.52 
1018,WALM042,Bryan,Fashion accessories,$16.00 ,3,1/1/2023,11:32:00 AM,Ewallet,6,0.48,$48.00 ,$23.04 
1019,WALM072,Lancaster,Home and lifestyle,$36.00 ,3,12/6/2023,12:54:00 PM,Ewallet,4,0.33,$108.00 ,$35.64 
1020,WALM096,Eagle Pass,Fashion accessories,$47.00 ,1,30/11/22,6:21:00 AM,Ewallet,8,0.18,$47.00 ,$8.46 
1021,WALM099,Weatherford,Home and lifestyle,$84.00 ,3,17/06/23,7:13:00 AM,Ewallet,9,0.18,$252.00 ,$45.36 
1022,WALM054,Sherman,Fashion accessories,$31.00 ,2,3/9/2020,11:49:00 AM,Ewallet,5,0.21,$62.00 ,$13.02 
1023,WALM040,Edinburg,Home and lifestyle,$32.00 ,2,22/09/20,10:47:00 PM,Ewallet,8,0.48,$64.00 ,$30.72 
1024,WALM099,Weatherford,Fashion accessories,$68.00 ,3,2/2/2021,7:01:00 PM,Ewallet,6,0.18,$204.00 ,$36.72 
1025,WALM030,Richardson,Home and lifestyle,$67.00 ,2,21/09/22,6:26:00 PM,Ewallet,4,0.48,$134.00 ,$64.32 
1026,WALM056,Rowlett,Fashion accessories,$30.00 ,2,29/01/22,6:53:00 PM,Ewallet,7,0.33,$60.00 ,$19.80 
1027,WALM091,Little Elm,Home and lifestyle,$83.00 ,3,28/09/23,11:26:00 AM,Ewallet,8,0.33,$249.00 ,$82.17 
1028,WALM031,Lewisville,Fashion accessories,$25.00 ,1,8/4/2023,4:15:00 PM,Ewallet,5,0.48,$25.00 ,$12.00 
1029,WALM016,Brownsville,Home and lifestyle,$25.00 ,3,9/2/2020,1:07:00 PM,Ewallet,7,0.48,$75.00 ,$36.00 
1030,WALM012,Garland,Fashion accessories,$19.00 ,1,30/03/21,5:25:00 PM,Ewallet,9,0.48,$19.00 ,$9.12 
1031,WALM013,Irving,Home and lifestyle,$20.00 ,3,19/09/22,5:55:00 PM,Ewallet,6,0.48,$60.00 ,$28.80 
1032,WALM064,Bedford,Fashion accessories,$78.00 ,3,8/5/2020,2:49:00 PM,Ewallet,8,0.33,$234.00 ,$77.22 
1033,WALM088,Cleburne,Home and lifestyle,$28.00 ,1,10/11/2021,8:07:00 AM,Ewallet,8,0.33,$28.00 ,$9.24 
1034,WALM099,Weatherford,Fashion accessories,$36.00 ,3,17/12/20,4:19:00 PM,Ewallet,7,0.18,$108.00 ,$19.44 
1035,WALM044,Pharr,Home and lifestyle,$21.00 ,3,3/5/2023,7:32:00 AM,Ewallet,6,0.48,$63.00 ,$30.24 
1036,WALM064,Bedford,Fashion accessories,$70.00 ,3,13/03/22,12:01:00 PM,Ewallet,5,0.33,$210.00 ,$69.30 
1037,WALM083,Farmers Branch,Home and lifestyle,$27.00 ,3,21/03/20,12:01:00 PM,Ewallet,5,0.33,$81.00 ,$26.73 
1038,WALM024,Carrollton,Fashion accessories,$30.00 ,1,11/8/2021,8:24:00 AM,Ewallet,9,0.48,$30.00 ,$14.40 
1039,WALM040,Edinburg,Home and lifestyle,$34.00 ,3,2/12/2022,6:25:00 PM,Ewallet,7,0.48,$102.00 ,$48.96 
1040,WALM022,Mesquite,Fashion accessories,$85.00 ,2,6/8/2021,12:08:00 PM,Ewallet,7,0.48,$170.00 ,$81.60 
1041,WALM014,Amarillo,Home and lifestyle,$29.00 ,1,16/01/21,10:05:00 PM,Ewallet,4,0.48,$29.00 ,$13.92 
1042,WALM082,Weslaco,Fashion accessories,$75.00 ,2,9/7/2022,2:35:00 PM,Cash,5,0.33,$150.00 ,$49.50 
1043,WALM051,New Braunfels,Home and lifestyle,$79.00 ,3,31/05/22,9:01:00 PM,Ewallet,9,0.48,$237.00 ,$113.76 
1044,WALM083,Farmers Branch,Fashion accessories,$59.00 ,2,28/11/23,8:24:00 AM,Ewallet,5,0.33,$118.00 ,$38.94 
1045,WALM024,Carrollton,Home and lifestyle,$39.00 ,1,19/04/21,7:11:00 PM,Ewallet,5,0.48,$39.00 ,$18.72 
1046,WALM095,Big Spring,Fashion accessories,$28.00 ,2,6/7/2023,1:53:00 PM,Ewallet,7,0.33,$56.00 ,$18.48 
1047,WALM090,Brownwood,Home and lifestyle,$55.00 ,1,30/01/23,8:20:00 PM,Ewallet,5,0.33,$55.00 ,$18.15 
1048,WALM079,La Porte,Fashion accessories,$43.00 ,2,28/09/22,11:11:00 AM,Ewallet,7,0.33,$86.00 ,$28.38 
1049,WALM074,Weslaco,Home and lifestyle,$75.00 ,1,5/4/2021,12:15:00 PM,Cash,8,0.33,$75.00 ,$24.75 
1050,WALM082,Weslaco,Fashion accessories,$29.00 ,2,20/11/20,2:16:00 PM,Cash,4,0.33,$58.00 ,$19.14 
1051,WALM027,Abilene,Home and lifestyle,$49.00 ,1,15/11/23,8:27:00 PM,Ewallet,6,0.48,$49.00 ,$23.52 
1052,WALM082,Weslaco,Fashion accessories,$29.00 ,3,6/5/2020,6:51:00 PM,Cash,4,0.33,$87.00 ,$28.71 
1053,WALM022,Mesquite,Home and lifestyle,$42.00 ,2,2/9/2022,3:40:00 PM,Ewallet,8,0.48,$84.00 ,$40.32 
1054,WALM012,Garland,Fashion accessories,$68.00 ,2,8/9/2023,7:16:00 AM,Ewallet,7,0.48,$136.00 ,$65.28 
1055,WALM025,Waco,Home and lifestyle,$53.00 ,1,4/4/2023,6:56:00 PM,Ewallet,4,0.48,$53.00 ,$25.44 
1056,WALM094,Alamo,Fashion accessories,$58.00 ,1,1/3/2022,5:20:00 PM,Ewallet,6,0.33,$58.00 ,$19.14 
1057,WALM035,San Angelo,Home and lifestyle,$44.00 ,3,1/11/2023,10:50:00 PM,Ewallet,6,0.48,$132.00 ,$63.36 
1058,WALM100,Canyon,Fashion accessories,$40.00 ,3,24/11/22,8:26:00 AM,Ewallet,8,0.18,$120.00 ,$21.60 
1059,WALM072,Lancaster,Home and lifestyle,$62.00 ,1,19/04/21,5:37:00 PM,Ewallet,5,0.33,$62.00 ,$20.46 
1060,WALM058,Port Arthur,Fashion accessories,$33.00 ,3,20/07/22,8:10:00 PM,Ewallet,7,0.33,$99.00 ,$32.67 
1061,WALM038,Sugar Land,Home and lifestyle,$29.00 ,1,28/04/22,3:18:00 PM,Ewallet,4,0.48,$29.00 ,$13.92 
1062,WALM037,League City,Fashion accessories,$67.00 ,3,2/3/2022,5:36:00 PM,Ewallet,6,0.48,$201.00 ,$96.48 
1063,WALM090,Brownwood,Home and lifestyle,$21.00 ,2,4/4/2021,3:03:00 PM,Ewallet,6,0.33,$42.00 ,$13.86 
1064,WALM037,League City,Fashion accessories,$61.00 ,1,16/07/23,1:28:00 PM,Ewallet,7,0.48,$61.00 ,$29.28 
1065,WALM068,Burleson,Home and lifestyle,$64.00 ,3,9/10/2021,7:17:00 PM,Ewallet,6,0.33,$192.00 ,$63.36 
1066,WALM096,Eagle Pass,Fashion accessories,$16.00 ,2,28/10/22,2:13:00 PM,Ewallet,7,0.18,$32.00 ,$5.76 
1067,WALM090,Brownwood,Home and lifestyle,$23.00 ,2,26/12/22,4:40:00 PM,Ewallet,6,0.33,$46.00 ,$15.18 
